name,type,start_time,duration,"data","error"
"U13C_USART1_RX","data",9.94700825,0.00008225,0xD5,
"U13C_USART1_RX","data",9.947095,0.00008225,0xE5,
"U13C_USART1_RX","data",9.9471815,0.00008225,0x00,
"U13C_USART1_RX","data",9.94726825,0.00008225,0x00,
"U13C_USART1_RX","data",9.947355,0.00008225,0x02,
"U13C_USART1_RX","data",9.94744175,0.00008225,0x00,
"U13C_USART1_RX","data",9.9475285,0.00008225,0x4F,
"U13C_USART1_RX","data",9.947615,0.00008225,0x09,
"U13C_USART1_RX","data",9.94770175,0.00008225,0x00,
"U13C_USART1_RX","data",9.9477885,0.00008225,0xC4,
"U13C_USART1_RX","data",9.94787525,0.00008225,0x00,
"U13C_USART1_TX","data",9.94798825,0.00008225,0xD5,
"U13C_USART1_TX","data",9.94809175,0.00008225,0xE5,
"U13C_USART1_TX","data",9.9481795,0.00008225,0x00,
"U13C_USART1_TX","data",9.948279,0.00008225,0x09,
"U13C_USART1_TX","data",9.94836675,0.00008225,0x02,
"U13C_USART1_TX","data",9.9484665,0.00008225,0x10,
"U13C_USART1_TX","data",9.94855375,0.00008225,0x63,
"U13C_USART1_TX","data",9.94865375,0.00008225,0x00,
"U13C_USART1_TX","data",9.9487415,0.00008225,0x00,
"U13C_USART1_TX","data",9.94884125,0.00008225,0x46,
"U13C_USART1_TX","data",9.9489285,0.00008225,0x02,
"U13C_USART1_RX","data",10.11206925,0.00008225,0xD5,
"U13C_USART1_RX","data",10.112156,0.00008225,0xE5,
"U13C_USART1_RX","data",10.11224275,0.00008225,0x00,
"U13C_USART1_RX","data",10.1123295,0.00008225,0x00,
"U13C_USART1_RX","data",10.112416,0.00008225,0x02,
"U13C_USART1_RX","data",10.11250275,0.00008225,0x00,
"U13C_USART1_RX","data",10.1125895,0.00008225,0x4F,
"U13C_USART1_RX","data",10.11267625,0.00008225,0x09,
"U13C_USART1_RX","data",10.11276275,0.00008225,0x00,
"U13C_USART1_RX","data",10.1128495,0.00008225,0xC4,
"U13C_USART1_RX","data",10.11293625,0.00008225,0x00,
"U13C_USART1_TX","data",10.1130605,0.00008225,0xD5,
"U13C_USART1_TX","data",10.113148,0.00008225,0xE5,
"U13C_USART1_TX","data",10.11323525,0.00008225,0x00,
"U13C_USART1_TX","data",10.113323,0.00008225,0x07,
"U13C_USART1_TX","data",10.11342325,0.00008225,0x02,
"U13C_USART1_TX","data",10.113511,0.00008225,0x20,
"U13C_USART1_TX","data",10.1136105,0.00008225,0x76,
"U13C_USART1_TX","data",10.11369825,0.00008225,0x01,
"U13C_USART1_TX","data",10.1137985,0.00008225,0x00,
"U13C_USART1_TX","data",10.11388625,0.00008225,0x4A,
"U13C_USART1_TX","data",10.1139865,0.00008225,0x02,
"U13C_USART1_RX","data",10.27713475,0.00008225,0xD5,
"U13C_USART1_RX","data",10.2772215,0.00008225,0xE5,
"U13C_USART1_RX","data",10.27730825,0.00008225,0x00,
"U13C_USART1_RX","data",10.277395,0.00008225,0x00,
"U13C_USART1_RX","data",10.2774815,0.00008225,0x02,
"U13C_USART1_RX","data",10.27756825,0.00008225,0x00,
"U13C_USART1_RX","data",10.277655,0.00008225,0x4F,
"U13C_USART1_RX","data",10.27774175,0.00008225,0x09,
"U13C_USART1_RX","data",10.2778285,0.00008225,0x00,
"U13C_USART1_RX","data",10.277915,0.00008225,0xC4,
"U13C_USART1_RX","data",10.27800175,0.00008225,0x00,
"U13C_USART1_TX","data",10.278108,0.00008225,0xD5,
"U13C_USART1_TX","data",10.27819575,0.00008225,0xE5,
"U13C_USART1_TX","data",10.2782835,0.00008225,0x00,
"U13C_USART1_TX","data",10.27837675,0.00008225,0x04,
"U13C_USART1_TX","data",10.2784645,0.00008225,0x02,
"U13C_USART1_TX","data",10.2785635,0.00008225,0xBB,
"U13C_USART1_TX","data",10.27865075,0.00008225,0x59,
"U13C_USART1_TX","data",10.2787515,0.00008225,0x01,
"U13C_USART1_TX","data",10.27883925,0.00008225,0x00,
"U13C_USART1_TX","data",10.27893875,0.00008225,0x15,
"U13C_USART1_TX","data",10.2790265,0.00008225,0x02,
"U13C_USART1_RX","data",10.442196,0.00008225,0xD5,
"U13C_USART1_RX","data",10.4422825,0.00008225,0xE5,
"U13C_USART1_RX","data",10.44236925,0.00008225,0x00,
"U13C_USART1_RX","data",10.442456,0.00008225,0x00,
"U13C_USART1_RX","data",10.44254275,0.00008225,0x02,
